"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-18","Guatemala","危地马拉",6,1
"2020-03-18","Guyana","圭亚那",4,1
"2020-03-18","Honduras","洪都拉斯",9,0
"2020-03-18","Jamaica","牙买加",13,0
"2020-03-18","Martinique","Martinique",23,0
"2020-03-18","Mexico","墨西哥",93,0
"2020-03-18","Montserrat","Montserrat",1,0
"2020-03-18","Panama","巴拿马",86,1
"2020-03-18","Paraguay","巴拉圭",11,0
"2020-03-18","Peru","秘鲁",145,0
"2020-03-18","Puerto Rico","Puerto Rico",5,0
"2020-03-18","Saint Barthelemy","Saint Barthélemy",3,0
"2020-03-18","Saint Lucia","圣卢西亚",2,0
"2020-03-18","Saint Martin","Saint Martin",4,0
"2020-03-18","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-18","Suriname","苏里南",1,0
"2020-03-18","Trinidad and Tobago","特立尼达和多巴哥",7,0
"2020-03-18","United States of America","美利坚合众国",7087,100
"2020-03-18","United States Virgin Islands","United States Virgin Islands",2,0
"2020-03-18","Uruguay","乌拉圭",29,0
"2020-03-18","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",36,0
"2020-03-18","Bangladesh","孟加拉国",10,0
"2020-03-18","Bhutan","不丹",1,0
"2020-03-18","India","印度",151,3
"2020-03-18","Indonesia","印度尼西亚",227,19
"2020-03-18","Maldives","马尔代夫",13,0
"2020-03-18","Nepal","尼泊尔",1,0
"2020-03-18","Sri Lanka","斯里兰卡",42,0
"2020-03-18","Thailand","泰国",212,1
"2020-03-18","Australia","澳大利亚",510,6
"2020-03-18","Brunei Darussalam","文莱达鲁萨兰国",56,0
"2020-03-18","Cambodia","柬埔寨",35,0
"2020-03-18","China","中国",81174,3242
"2020-03-18","French Polynesia","French Polynesia",3,0
"2020-03-18","Guam","Guam",5,0
"2020-03-18","Japan","日本",873,29
"2020-03-18","Malaysia","马来西亚",673,2
"2020-03-18","Mongolia","蒙古",5,0
"2020-03-18","New Zealand","新西兰",20,0
"2020-03-18","Philippines","菲律宾",187,14
"2020-03-18","Republic of Korea","大韩民国",8413,84
"2020-03-18","Singapore","新加坡",313,0
"2020-03-18","Viet Nam","越南",66,0
"2020-03-18","International conveyance (Diamond Princess)","International conveyance (Diamond Princess)",712,7
